X,Y,id,OBJECTID,xcoord,ycoord
1962450.00008329,541045.848785821,"8",,1962450.00008329,541045.848785821
1962444.71961815,541069.94143008,"9",,1962444.71961815,541069.94143008
1962429.05459503,541105.970688846,"10",,1962429.05459503,541105.970688846
1962439.72097426,541062.999392021,"11",,1962439.72097426,541062.999392021
1962465.68212546,541031.940977562,"12",,1962465.68212546,541031.940977562
1962442.81916049,541071.019230444,"13",,1962442.81916049,541071.019230444
1962424.87908857,541105.404330456,"14",,1962424.87908857,541105.404330456
1962435.36764686,541076.35326261,"15",,1962435.36764686,541076.35326261
1962435.36203652,541088.754617885,"16",,1962435.36203652,541088.754617885
1962456.43284626,541060.696049202,"17",,1962456.43284626,541060.696049202
1962458.35302836,541039.481042155,"18",,1962458.35302836,541039.481042155
1962456.33665565,541055.140705978,"19",,1962456.33665565,541055.140705978
1952717.09787612,557940.133007315,"0",,1952717.09787612,557940.133007315
1952757.33575884,557912.588468552,"1",,1952757.33575884,557912.588468552
1952716.05792863,557921.961288339,"2",,1952716.05792863,557921.961288339
1952728.80468736,557932.035999974,"3",,1952728.80468736,557932.035999974
1952740.82490012,557921.384904473,"4",,1952740.82490012,557921.384904473
1952718.1748358,557942.916536154,"5",,1952718.1748358,557942.916536154
1952708.74148343,557925.387017891,"6",,1952708.74148343,557925.387017891
1952712.17657596,557945.307369641,"7",,1952712.17657596,557945.307369641
1952716.33698197,557935.946610605,"8",,1952716.33698197,557935.946610605
1952718.61000265,557926.647556383,"9",,1952718.61000265,557926.647556383
1952728.74880434,557936.798609856,"10",,1952728.74880434,557936.798609856
1952715.36612414,557948.164098045,"11",,1952715.36612414,557948.164098045
1952716.53408985,557930.912452784,"12",,1952716.53408985,557930.912452784
1952714.88864477,557927.71313793,"13",,1952714.88864477,557927.71313793
1952723.67267295,557939.06742628,"14",,1952723.67267295,557939.06742628
1952725.11561161,557922.625427073,"15",,1952725.11561161,557922.625427073
1952716.14048314,557944.780440157,"16",,1952716.14048314,557944.780440157
1952712.62272909,557931.664503647,"17",,1952712.62272909,557931.664503647
1952746.4850444,557916.046292262,"18",,1952746.4850444,557916.046292262
1952748.06996493,557908.530006944,"19",,1952748.06996493,557908.530006944
2003073.62663305,514834.712033243,"0",,2003073.62663305,514834.712033243
2003072.83124565,514838.115808019,"1",,2003072.83124565,514838.115808019
2003072.49401064,514832.890633261,"2",,2003072.49401064,514832.890633261
2003064.981487,514837.692506986,"3",,2003064.981487,514837.692506986
2003080.67621288,514829.152730617,"4",,2003080.67621288,514829.152730617
2003078.12450353,514831.306086907,"5",,2003078.12450353,514831.306086907
2003067.5784771,514835.963780125,"6",,2003067.5784771,514835.963780125
2003076.07030019,514830.064536608,"7",,2003076.07030019,514830.064536608
2003068.64997743,514840.09448562,"8",,2003068.64997743,514840.09448562
2003062.98400386,514836.238340558,"9",,2003062.98400386,514836.238340558
2003075.11209776,514844.247976671,"10",,2003075.11209776,514844.247976671
2003077.16880919,514840.650696155,"11",,2003077.16880919,514840.650696155
2003070.51554957,514837.702270059,"12",,2003070.51554957,514837.702270059
2003082.43847498,514830.868409077,"13",,2003082.43847498,514830.868409077
2003066.66147234,514840.968388005,"14",,2003066.66147234,514840.968388005
2003079.34736195,514837.654230108,"15",,2003079.34736195,514837.654230108
2003070.12350006,514842.349890305,"16",,2003070.12350006,514842.349890305
2003067.80577556,514842.823297086,"17",,2003067.80577556,514842.823297086
2003081.480582,514833.933815076,"18",,2003081.480582,514833.933815076
2003084.7293093,514828.140811999,"19",,2003084.7293093,514828.140811999
2010602.04929833,510556.57423913,"0",,2010602.04929833,510556.57423913
2010592.05025628,510563.207376107,"1",,2010592.05025628,510563.207376107
2010603.0647598,510543.983577807,"2",,2010603.0647598,510543.983577807
2010594.45923002,510550.592939117,"3",,2010594.45923002,510550.592939117
2010613.61428988,510563.37104152,"4",,2010613.61428988,510563.37104152
2010598.6766829,510547.65161688,"5",,2010598.6766829,510547.65161688
2010598.7479315,510568.077945215,"6",,2010598.7479315,510568.077945215
2010621.94213137,510566.049632286,"7",,2010621.94213137,510566.049632286
2010599.90409602,510560.168210005,"8",,2010599.90409602,510560.168210005
2010603.07627352,510550.968449273,"9",,2010603.07627352,510550.968449273
2010590.48658078,510573.589319141,"10",,2010590.48658078,510573.589319141
2010619.65416963,510551.599094704,"11",,2010619.65416963,510551.599094704
2010617.1083067,510555.033929904,"12",,2010617.1083067,510555.033929904
2010623.87847139,510563.360389829,"13",,2010623.87847139,510563.360389829
2010591.24378212,510546.828185223,"14",,2010591.24378212,510546.828185223
2010617.12388299,510569.805891839,"15",,2010617.12388299,510569.805891839
2010602.18085489,510547.325882873,"16",,2010602.18085489,510547.325882873
2010607.55408222,510546.267723765,"17",,2010607.55408222,510546.267723765
2010595.35220477,510546.136605185,"18",,2010595.35220477,510546.136605185
2010617.45158509,510544.506616156,"19",,2010617.45158509,510544.506616156
2025514.11139255,498034.115950133,"0",,2025514.11139255,498034.115950133
2025498.93426275,498035.324288679,"1",,2025498.93426275,498035.324288679
2025503.31170954,498030.92085687,"2",,2025503.31170954,498030.92085687
2025500.90927934,498034.5408929,"3",,2025500.90927934,498034.5408929
2025507.12339162,498016.351597919,"4",,2025507.12339162,498016.351597919
2025522.57069095,498036.212525563,"5",,2025522.57069095,498036.212525563
2025532.90396664,498017.716398207,"6",,2025532.90396664,498017.716398207
2025509.39452634,498023.039493938,"7",,2025509.39452634,498023.039493938
2025508.5182123,498019.341999241,"8",,2025508.5182123,498019.341999241
2025521.35064119,498025.809531679,"9",,2025521.35064119,498025.809531679
2025517.48242774,498043.310654172,"10",,2025517.48242774,498043.310654172
2025527.43032133,498014.734381757,"11",,2025527.43032133,498014.734381757
2025528.9099235,498017.475295291,"12",,2025528.9099235,498017.475295291
2025504.39381469,498023.444339814,"13",,2025504.39381469,498023.444339814
2025513.09896478,498018.947475636,"14",,2025513.09896478,498018.947475636
2025496.07965354,498030.185448786,"15",,2025496.07965354,498030.185448786
2025521.12758227,498020.625276554,"16",,2025521.12758227,498020.625276554
2025514.61495529,498014.770809321,"17",,2025514.61495529,498014.770809321
2025507.17998759,498011.743332523,"18",,2025507.17998759,498011.743332523
2025497.10874916,498032.871368628,"19",,2025497.10874916,498032.871368628
2037666.70166487,487506.799713858,"0",,2037666.70166487,487506.799713858
2037665.26247389,487504.613026798,"1",,2037665.26247389,487504.613026798
2037665.88173035,487499.668967844,"2",,2037665.88173035,487499.668967844
2037663.36926636,487501.571918187,"3",,2037663.36926636,487501.571918187
2037670.99011975,487506.174709301,"4",,2037670.99011975,487506.174709301
2037669.79539086,487496.707742879,"5",,2037669.79539086,487496.707742879
2037668.56617951,487504.227888099,"6",,2037668.56617951,487504.227888099
2037671.17302919,487504.019460628,"7",,2037671.17302919,487504.019460628
2037668.75616278,487508.537206269,"8",,2037668.75616278,487508.537206269
2037672.49558991,487502.460211825,"9",,2037672.49558991,487502.460211825
2037667.14168138,487501.422271922,"10",,2037667.14168138,487501.422271922
2037670.71092212,487498.980644616,"11",,2037670.71092212,487498.980644616
2037663.05540253,487503.636290241,"12",,2037663.05540253,487503.636290241
2037668.18678376,487498.454081816,"13",,2037668.18678376,487498.454081816
2037667.48443389,487496.568803622,"14",,2037667.48443389,487496.568803622
2037670.78185963,487501.177092787,"15",,2037670.78185963,487501.177092787
2037668.86858308,487494.65329019,"16",,2037668.86858308,487494.65329019
2037673.15455211,487504.554368555,"17",,2037673.15455211,487504.554368555
2037665.14848038,487502.492213728,"18",,2037665.14848038,487502.492213728
2037669.078761,487502.258933439,"19",,2037669.078761,487502.258933439
1922988.16421256,558355.702570716,"0",,1922988.16421256,558355.702570716
1922989.13613943,558364.995351308,"1",,1922989.13613943,558364.995351308
1922982.27196856,558379.842699689,"2",,1922982.27196856,558379.842699689
1922990.69240462,558348.229350862,"3",,1922990.69240462,558348.229350862
1922985.54826889,558378.737163357,"4",,1922985.54826889,558378.737163357
1922973.64521231,558380.312047094,"5",,1922973.64521231,558380.312047094
1922985.93628422,558371.464095306,"6",,1922985.93628422,558371.464095306
1922996.08883332,558365.281561335,"7",,1922996.08883332,558365.281561335
1922978.54305285,558366.385105901,"8",,1922978.54305285,558366.385105901
1922979.91876073,558387.479437791,"9",,1922979.91876073,558387.479437791
1922974.46112653,558384.141261932,"10",,1922974.46112653,558384.141261932
1922988.38370739,558367.686572039,"11",,1922988.38370739,558367.686572039
1922995.01628665,558353.128721952,"12",,1922995.01628665,558353.128721952
1922981.90388846,558367.335178324,"13",,1922981.90388846,558367.335178324
1922992.93345841,558352.718393999,"14",,1922992.93345841,558352.718393999
1922981.09311547,558374.332324725,"15",,1922981.09311547,558374.332324725
1922975.55628569,558375.662839944,"16",,1922975.55628569,558375.662839944
1922983.26686918,558361.193187715,"17",,1922983.26686918,558361.193187715
1922995.46995409,558358.990808105,"18",,1922995.46995409,558358.990808105
1922981.57542899,558362.647388033,"19",,1922981.57542899,558362.647388033
1937199.695591,559336.426726236,"0",,1937199.695591,559336.426726236
1937198.22574861,559343.143618653,"1",,1937198.22574861,559343.143618653
1937168.03555696,559310.203633995,"2",,1937168.03555696,559310.203633995
1937182.06390151,559325.552946455,"3",,1937182.06390151,559325.552946455
1937170.4939909,559319.75094684,"4",,1937170.4939909,559319.75094684
1937186.13719437,559338.1038251,"5",,1937186.13719437,559338.1038251
1937196.28245243,559337.923312244,"6",,1937196.28245243,559337.923312244
1937181.44794336,559330.749533371,"7",,1937181.44794336,559330.749533371
1937179.2358065,559334.898796139,"8",,1937179.2358065,559334.898796139
1937181.22648646,559328.240458437,"9",,1937181.22648646,559328.240458437
1937172.17546343,559313.890091614,"10",,1937172.17546343,559313.890091614
1937194.73906397,559330.79576354,"11",,1937194.73906397,559330.79576354
1937184.81942941,559328.380260446,"12",,1937184.81942941,559328.380260446
1937189.62014361,559342.089011353,"13",,1937189.62014361,559342.089011353
1937179.41099937,559322.31130231,"14",,1937179.41099937,559322.31130231
1937192.53695228,559326.794808135,"15",,1937192.53695228,559326.794808135
1937172.93719913,559322.097879235,"16",,1937172.93719913,559322.097879235
1937181.869826,559337.476090544,"17",,1937181.869826,559337.476090544
1937162.69144197,559318.200054872,"18",,1937162.69144197,559318.200054872
1937169.02199584,559325.827444719,"19",,1937169.02199584,559325.827444719
1958894.24613468,549462.693648368,"0",,1958894.24613468,549462.693648368
1958865.76822516,549517.356244065,"1",,1958865.76822516,549517.356244065
1958900.1887626,549455.095276358,"2",,1958900.1887626,549455.095276358
1958866.81557758,549549.279740703,"3",,1958866.81557758,549549.279740703
1958906.45085684,549435.643795526,"4",,1958906.45085684,549435.643795526
1958855.52809085,549553.485955953,"5",,1958855.52809085,549553.485955953
1958824.92123169,549596.564196033,"6",,1958824.92123169,549596.564196033
1958874.86406573,549527.831872603,"7",,1958874.86406573,549527.831872603
1958854.33648522,549571.939282352,"8",,1958854.33648522,549571.939282352
1958855.58224085,549549.176532877,"9",,1958855.58224085,549549.176532877
1958851.94247752,549545.960837319,"10",,1958851.94247752,549545.960837319
1958832.92426471,549608.68695836,"11",,1958832.92426471,549608.68695836
1958863.36202712,549560.934647225,"12",,1958863.36202712,549560.934647225
1958838.95690157,549568.266370219,"13",,1958838.95690157,549568.266370219
1958838.10688497,549596.225248827,"14",,1958838.10688497,549596.225248827
1958853.39023567,549579.4068422,"15",,1958853.39023567,549579.4068422
1958862.69730429,549546.144696465,"16",,1958862.69730429,549546.144696465
1958912.09528771,549443.392589418,"17",,1958912.09528771,549443.392589418
1958853.43282361,549564.519195266,"18",,1958853.43282361,549564.519195266
1958838.751519,549605.622751589,"19",,1958838.751519,549605.622751589
1962440.41794447,541116.606838911,"0",,1962440.41794447,541116.606838911
1962468.66029442,541070.944657069,"1",,1962468.66029442,541070.944657069
1962466.57085757,541077.708923776,"2",,1962466.57085757,541077.708923776
1962462.62086681,541087.349167785,"3",,1962462.62086681,541087.349167785
1962444.23012109,541114.47541639,"4",,1962444.23012109,541114.47541639
1962456.57667408,541066.248973866,"5",,1962456.57667408,541066.248973866
1962463.95236267,541072.329956546,"6",,1962463.95236267,541072.329956546
1962449.81874557,541068.720105548,"7",,1962449.81874557,541068.720105548
1962439.88626373,541095.590920236,"8",,1962439.88626373,541095.590920236
1962452.45549265,541104.81015624,"9",,1962452.45549265,541104.81015624
1962450.03032208,541088.655948808,"10",,1962450.03032208,541088.655948808
1962441.8104834,541109.252481735,"11",,1962441.8104834,541109.252481735
1962449.94013068,541079.902318778,"12",,1962449.94013068,541079.902318778
1962458.65575152,541068.478536518,"13",,1962458.65575152,541068.478536518
1962462.33013006,541073.912944001,"14",,1962462.33013006,541073.912944001
1962440.75825557,541099.751725716,"15",,1962440.75825557,541099.751725716
1962448.83570864,541107.867369007,"16",,1962448.83570864,541107.867369007
1962449.8358717,541100.103201122,"17",,1962449.8358717,541100.103201122
1962443.71284666,541097.904052614,"18",,1962443.71284666,541097.904052614
1962435.03015475,541102.058341025,"19",,1962435.03015475,541102.058341025
1962344.80740218,541343.64654024,"0",,1962344.80740218,541343.64654024
1962366.15696722,541292.649425936,"1",,1962366.15696722,541292.649425936
1962365.46092871,541334.7431483,"2",,1962365.46092871,541334.7431483
1962347.99380613,541352.918262725,"3",,1962347.99380613,541352.918262725
1962366.70886675,541322.949025024,"4",,1962366.70886675,541322.949025024
1962370.67137236,541325.895877555,"5",,1962370.67137236,541325.895877555
1962355.89163314,541345.687491212,"6",,1962355.89163314,541345.687491212
1962347.34250356,541343.816927107,"7",,1962347.34250356,541343.816927107
1962366.45524811,541289.966686402,"8",,1962366.45524811,541289.966686402
1962361.26938899,541340.881548922,"9",,1962361.26938899,541340.881548922
1962366.61365451,541286.642136654,"10",,1962366.61365451,541286.642136654
1962366.00031535,541302.136367328,"11",,1962366.00031535,541302.136367328
1962354.87360095,541354.834898129,"12",,1962354.87360095,541354.834898129
1962352.0224946,541353.639454638,"13",,1962352.0224946,541353.639454638
1962357.02973295,541330.095158066,"14",,1962357.02973295,541330.095158066
1962340.35485821,541357.413897638,"15",,1962340.35485821,541357.413897638
1962349.79153172,541330.033719789,"16",,1962349.79153172,541330.033719789
1962375.52054857,541303.211506751,"17",,1962375.52054857,541303.211506751
1962350.0279577,541351.903268768,"18",,1962350.0279577,541351.903268768
1962368.50684763,541307.273345759,"19",,1962368.50684763,541307.273345759
1958866.14333283,549527.943265879,"0",,1958866.14333283,549527.943265879
1958851.2635985,549531.348745019,"1",,1958851.2635985,549531.348745019
1958883.52348103,549493.208975566,"2",,1958883.52348103,549493.208975566
1958875.70233806,549511.394356365,"3",,1958875.70233806,549511.394356365
1958868.2667103,549520.580759231,"4",,1958868.2667103,549520.580759231
1958894.53266719,549520.826333335,"5",,1958894.53266719,549520.826333335
1958856.95124919,549532.664358408,"6",,1958856.95124919,549532.664358408
1958861.70653771,549538.894858649,"7",,1958861.70653771,549538.894858649
1958905.60392407,549483.400009444,"8",,1958905.60392407,549483.400009444
1958888.71134055,549550.661122463,"9",,1958888.71134055,549550.661122463
1958854.83972792,549531.158723044,"10",,1958854.83972792,549531.158723044
1958899.69345135,549492.237466968,"11",,1958899.69345135,549492.237466968
1958878.69793316,549501.282121418,"12",,1958878.69793316,549501.282121418
1958856.01152864,549513.863396333,"13",,1958856.01152864,549513.863396333
1958889.92393422,549494.707319977,"14",,1958889.92393422,549494.707319977
1958876.72861704,549516.030115325,"15",,1958876.72861704,549516.030115325
1958897.24392006,549491.17543256,"16",,1958897.24392006,549491.17543256
1958862.11238887,549522.536524247,"17",,1958862.11238887,549522.536524247
1958859.24807791,549535.309223519,"18",,1958859.24807791,549535.309223519
1958848.39465738,549531.268728382,"19",,1958848.39465738,549531.268728382
1952622.13329042,557959.80122636,"0",,1952622.13329042,557959.80122636
1952629.72196077,557969.522599743,"1",,1952629.72196077,557969.522599743
1952616.16912507,557981.311788147,"2",,1952616.16912507,557981.311788147
1952628.14434867,557955.992336522,"3",,1952628.14434867,557955.992336522
1952605.26919923,557981.499988128,"4",,1952605.26919923,557981.499988128
1952605.57754276,557975.136230499,"5",,1952605.57754276,557975.136230499
1952642.1252299,557955.468474213,"6",,1952642.1252299,557955.468474213
1952626.50479354,557975.6545187,"7",,1952626.50479354,557975.6545187
1952614.6931672,557986.353434335,"8",,1952614.6931672,557986.353434335
1952622.94568812,557962.187217283,"9",,1952622.94568812,557962.187217283
1952606.60672107,557986.770617049,"10",,1952606.60672107,557986.770617049
1952632.67710956,557964.497361571,"11",,1952632.67710956,557964.497361571
1952630.87194586,557951.839527957,"12",,1952630.87194586,557951.839527957
1952620.04725237,557970.940178444,"13",,1952620.04725237,557970.940178444
1952641.61637742,557950.85574305,"14",,1952641.61637742,557950.85574305
1952616.01898273,557989.171605334,"15",,1952616.01898273,557989.171605334
1952629.73163329,557965.296989861,"16",,1952629.73163329,557965.296989861
1952627.70982927,557973.834897638,"17",,1952627.70982927,557973.834897638
1952629.14693445,557962.404803675,"18",,1952629.14693445,557962.404803675
1952626.65911634,557967.803894873,"19",,1952626.65911634,557967.803894873
2037676.96100447,487432.936946862,"0",,2037676.96100447,487432.936946862
2037686.52794724,487431.652620001,"1",,2037686.52794724,487431.652620001
2037674.74504074,487436.663678022,"2",,2037674.74504074,487436.663678022
2037681.28962034,487446.917428371,"3",,2037681.28962034,487446.917428371
2037673.85830315,487445.143230252,"4",,2037673.85830315,487445.143230252
2037676.75245273,487435.608873388,"5",,2037676.75245273,487435.608873388
2037653.14420665,487457.151515929,"6",,2037653.14420665,487457.151515929
2037667.84601936,487441.286491948,"7",,2037667.84601936,487441.286491948
2037664.7190799,487444.970430847,"8",,2037664.7190799,487444.970430847
2037672.49155494,487463.60741061,"9",,2037672.49155494,487463.60741061
2037679.62920732,487439.7191609,"10",,2037679.62920732,487439.7191609
2037682.82371406,487431.54770548,"11",,2037682.82371406,487431.54770548
2037668.3347314,487446.022882796,"12",,2037668.3347314,487446.022882796
2037675.19813229,487442.576703181,"13",,2037675.19813229,487442.576703181
2037672.56541164,487436.086351778,"14",,2037672.56541164,487436.086351778
2037666.12600028,487452.011662471,"15",,2037666.12600028,487452.011662471
2037678.86384105,487453.809630895,"16",,2037678.86384105,487453.809630895
2037664.62971172,487454.50641504,"17",,2037664.62971172,487454.50641504
2037681.22153243,487435.851958475,"18",,2037681.22153243,487435.851958475
2037677.5579192,487440.477527966,"19",,2037677.5579192,487440.477527966
1923130.98155462,558268.335000982,"0",,1923130.98155462,558268.335000982
1923109.45943947,558282.382281451,"1",,1923109.45943947,558282.382281451
1923127.62301467,558280.42549977,"2",,1923127.62301467,558280.42549977
1923137.94114814,558263.623363154,"3",,1923137.94114814,558263.623363154
1923129.93581132,558275.226646839,"4",,1923129.93581132,558275.226646839
1923133.01583371,558267.928583008,"5",,1923133.01583371,558267.928583008
1923116.28609413,558282.295687621,"6",,1923116.28609413,558282.295687621
1923107.52095807,558284.04538855,"7",,1923107.52095807,558284.04538855
1923125.08471451,558281.796818551,"8",,1923125.08471451,558281.796818551
1923112.80092821,558286.599890617,"9",,1923112.80092821,558286.599890617
1923102.86530115,558280.469853107,"10",,1923102.86530115,558280.469853107
1923104.60518421,558281.709706097,"11",,1923104.60518421,558281.709706097
1923122.35965924,558280.105580111,"12",,1923122.35965924,558280.105580111
1923123.42830935,558283.028904986,"13",,1923123.42830935,558283.028904986
1923122.26249296,558262.486913495,"14",,1923122.26249296,558262.486913495
1923127.10946708,558267.99439757,"15",,1923127.10946708,558267.99439757
1923125.81672754,558260.408225893,"16",,1923125.81672754,558260.408225893
1923128.21550772,558273.506759941,"17",,1923128.21550772,558273.506759941
1923127.99679394,558261.951965568,"18",,1923127.99679394,558261.951965568
1923130.18324697,558265.684722882,"19",,1923130.18324697,558265.684722882
1992778.45999028,524617.954041816,"0",,1992778.45999028,524617.954041816
1992771.43035005,524614.853843942,"1",,1992771.43035005,524614.853843942
1992785.668097,524602.540705753,"2",,1992785.668097,524602.540705753
1992763.40674576,524618.213487602,"3",,1992763.40674576,524618.213487602
1992759.42679761,524617.85691496,"4",,1992759.42679761,524617.85691496
1992782.99151358,524606.31396344,"5",,1992782.99151358,524606.31396344
1992766.59879083,524620.323596449,"6",,1992766.59879083,524620.323596449
1992776.46013108,524604.88398752,"7",,1992776.46013108,524604.88398752
1992773.10271842,524618.680366773,"8",,1992773.10271842,524618.680366773
1992780.86206629,524606.954952519,"9",,1992780.86206629,524606.954952519
1992790.57100714,524607.210429478,"10",,1992790.57100714,524607.210429478
1992769.38500251,524623.593807318,"11",,1992769.38500251,524623.593807318
1992794.37982175,524606.725199847,"12",,1992794.37982175,524606.725199847
1992784.7634429,524609.420211195,"13",,1992784.7634429,524609.420211195
1992790.26839578,524610.08541599,"14",,1992790.26839578,524610.08541599
1992779.43031922,524609.50394295,"15",,1992779.43031922,524609.50394295
1992760.06127268,524620.196414352,"16",,1992760.06127268,524620.196414352
1992775.48725136,524616.24104738,"17",,1992775.48725136,524616.24104738
1992785.18852492,524613.203666637,"18",,1992785.18852492,524613.203666637
1992786.36564159,524604.739376371,"19",,1992786.36564159,524604.739376371
2003096.66262806,514802.008969177,"0",,2003096.66262806,514802.008969177
2003111.47193106,514787.525274838,"1",,2003111.47193106,514787.525274838
2003116.96769015,514787.413788083,"2",,2003116.96769015,514787.413788083
2003081.12704975,514815.979875851,"3",,2003081.12704975,514815.979875851
2003130.27773042,514783.434236053,"4",,2003130.27773042,514783.434236053
2003122.5009743,514785.711139112,"5",,2003122.5009743,514785.711139112
2003111.02635412,514793.608858875,"6",,2003111.02635412,514793.608858875
2003076.8671462,514827.393812957,"7",,2003076.8671462,514827.393812957
2003086.21344378,514810.591525606,"8",,2003086.21344378,514810.591525606
2003104.02528719,514797.696058146,"9",,2003104.02528719,514797.696058146
2003131.83143018,514785.197848706,"10",,2003131.83143018,514785.197848706
2003120.63233894,514789.812504463,"11",,2003120.63233894,514789.812504463
2003101.86524297,514798.436895392,"12",,2003101.86524297,514798.436895392
2003113.64940186,514795.063933509,"13",,2003113.64940186,514795.063933509
2003088.75550383,514806.586394971,"14",,2003088.75550383,514806.586394971
2003134.98961106,514780.575967548,"15",,2003134.98961106,514780.575967548
2003109.10534322,514801.660610654,"16",,2003109.10534322,514801.660610654
2003113.90224471,514790.28894768,"17",,2003113.90224471,514790.28894768
2003093.63049619,514799.98103753,"18",,2003093.63049619,514799.98103753
2003115.80568767,514792.121964084,"19",,2003115.80568767,514792.121964084
1996248.02503777,520724.134316907,"0",,1996248.02503777,520724.134316907
1996207.12732471,520772.89774577,"1",,1996207.12732471,520772.89774577
1996213.96110082,520767.747908782,"2",,1996213.96110082,520767.747908782
1996267.22504968,520704.199778941,"3",,1996267.22504968,520704.199778941
1996265.84702874,520694.969638587,"4",,1996265.84702874,520694.969638587
1996248.9378382,520736.28608525,"5",,1996248.9378382,520736.28608525
1996242.97827525,520723.186618432,"6",,1996242.97827525,520723.186618432
1996277.57111509,520683.223649225,"7",,1996277.57111509,520683.223649225
1996233.17545846,520736.884918603,"8",,1996233.17545846,520736.884918603
1996242.57925882,520719.283513942,"9",,1996242.57925882,520719.283513942
1996215.89322059,520771.368387678,"10",,1996215.89322059,520771.368387678
1996223.23468206,520769.455645641,"11",,1996223.23468206,520769.455645641
1996216.26306395,520763.001006044,"12",,1996216.26306395,520763.001006044
1996260.35806769,520723.263378292,"13",,1996260.35806769,520723.263378292
1996249.17215265,520727.01011305,"14",,1996249.17215265,520727.01011305
1996223.22740876,520765.016074529,"15",,1996223.22740876,520765.016074529
1996219.30486104,520767.59201496,"16",,1996219.30486104,520767.59201496
1996254.34164977,520728.598022302,"17",,1996254.34164977,520728.598022302
1996270.51231732,520697.611242059,"18",,1996270.51231732,520697.611242059
1996232.30954753,520749.30869731,"19",,1996232.30954753,520749.30869731
1996149.74074831,520858.170899246,"0",,1996149.74074831,520858.170899246
1996144.73290549,520859.530483346,"1",,1996144.73290549,520859.530483346
1996139.16109758,520858.285556877,"2",,1996139.16109758,520858.285556877
1996146.94176813,520863.469734901,"3",,1996146.94176813,520863.469734901
1996145.8745269,520856.011672242,"4",,1996145.8745269,520856.011672242
1996141.55790666,520864.551997284,"5",,1996141.55790666,520864.551997284
1996135.57839174,520860.105305574,"6",,1996135.57839174,520860.105305574
1996137.03245752,520858.355043826,"7",,1996137.03245752,520858.355043826
1996137.79724145,520855.266868769,"8",,1996137.79724145,520855.266868769
1996143.07315421,520853.63848922,"9",,1996143.07315421,520853.63848922
1996140.89785519,520857.248435873,"10",,1996140.89785519,520857.248435873
1996139.15061326,520853.735236053,"11",,1996139.15061326,520853.735236053
1996147.86291673,520856.415315478,"12",,1996147.86291673,520856.415315478
1996137.69233901,520861.425500117,"13",,1996137.69233901,520861.425500117
1996147.71289841,520859.904241506,"14",,1996147.71289841,520859.904241506
1996133.76408273,520861.71605711,"15",,1996133.76408273,520861.71605711
1996142.78631618,520866.424636832,"16",,1996142.78631618,520866.424636832
1996143.29138158,520863.360113043,"17",,1996143.29138158,520863.360113043
1996151.85680362,520858.876167083,"18",,1996151.85680362,520858.876167083
1996133.27930432,520859.05446989,"19",,1996133.27930432,520859.05446989
2010177.42981405,510743.898268719,"0",,2010177.42981405,510743.898268719
2010174.31998486,510724.512842197,"1",,2010174.31998486,510724.512842197
2010181.85624718,510725.430441112,"2",,2010181.85624718,510725.430441112
2010175.37709313,510734.946108379,"3",,2010175.37709313,510734.946108379
2010180.92116272,510730.17286426,"4",,2010180.92116272,510730.17286426
2010174.8643399,510745.472387014,"5",,2010174.8643399,510745.472387014
2010182.43718548,510736.539580305,"6",,2010182.43718548,510736.539580305
2010180.75536942,510738.872927451,"7",,2010180.75536942,510738.872927451
2010167.37182667,510729.998929934,"8",,2010167.37182667,510729.998929934
2010173.36164816,510728.029214156,"9",,2010173.36164816,510728.029214156
2010185.97254087,510740.5138263,"10",,2010185.97254087,510740.5138263
2010171.21267713,510727.571278729,"11",,2010171.21267713,510727.571278729
2010182.63645878,510728.255703316,"12",,2010182.63645878,510728.255703316
2010182.7229452,510722.568491719,"13",,2010182.7229452,510722.568491719
2010190.54068597,510735.9172555,"14",,2010190.54068597,510735.9172555
2010184.13856154,510726.752931023,"15",,2010184.13856154,510726.752931023
2010171.31142607,510729.686882587,"16",,2010171.31142607,510729.686882587
2010184.99566097,510724.913724386,"17",,2010184.99566097,510724.913724386
2010173.54330805,510741.830244332,"18",,2010173.54330805,510741.830244332
2010178.43441894,510722.940649812,"19",,2010178.43441894,510722.940649812
1958865.96787667,549506.451237386,"0",,1958865.96787667,549506.451237386
1958880.36928524,549534.805140653,"1",,1958880.36928524,549534.805140653
1958884.53690353,549519.292903299,"2",,1958884.53690353,549519.292903299
1958868.40016545,549523.56391106,"3",,1958868.40016545,549523.56391106
1958878.04967171,549516.53469602,"4",,1958878.04967171,549516.53469602
1958881.71297431,549493.954191811,"5",,1958881.71297431,549493.954191811
1958872.13769424,549499.383522323,"6",,1958872.13769424,549499.383522323
1958889.41215025,549505.052766797,"7",,1958889.41215025,549505.052766797
1958850.14020731,549535.377841836,"8",,1958850.14020731,549535.377841836
1958860.07632731,549533.564685276,"9",,1958860.07632731,549533.564685276
1958867.7181537,549494.322029155,"10",,1958867.7181537,549494.322029155
1958850.9117588,549531.704983885,"11",,1958850.9117588,549531.704983885
1958888.07858992,549497.765496588,"12",,1958888.07858992,549497.765496588
1958863.82775647,549519.68817341,"13",,1958863.82775647,549519.68817341
1958876.99884309,549542.807200443,"14",,1958876.99884309,549542.807200443
1958892.81143446,549523.422586499,"15",,1958892.81143446,549523.422586499
1958891.54605099,549501.618073457,"16",,1958891.54605099,549501.618073457
1958889.34042886,549543.897220675,"17",,1958889.34042886,549543.897220675
1958892.76607737,549539.824269822,"18",,1958892.76607737,549539.824269822
