X,Y,X,Y,id,xcoord,ycoord
-118.3913516689,33.8195146529627,1963766.937723210081458,535513.560790661955252,"89",1963766.937723210081458,535513.560790661955252
-118.391579207691,33.8163132075134,1963744.487860830035061,535158.525025170994923,"90",1963744.487860830035061,535158.525025170994923
-118.391483845017,33.8177070722491,1963753.919426939915866,535313.103995793964714,"91",1963753.919426939915866,535313.103995793964714
-118.391105227064,33.8325719342192,1963795.389822720084339,536961.839245442999527,"92",1963795.389822720084339,536961.839245442999527
-118.390818537202,33.8335007697831,1963822.329161620000377,537064.766195078031160,"93",1963822.329161620000377,537064.766195078031160
-118.391097489973,33.8234926961597,1963792.187506380025297,535954.730319760972634,"94",1963792.187506380025297,535954.730319760972634
-118.39146623827,33.827638548243,1963759.839963170001283,536414.738169305957854,"95",1963759.839963170001283,536414.738169305957854
-118.39131760457,33.8195870273262,1963770.122786920052022,535521.576579779037274,"96",1963770.122786920052022,535521.576579779037274
-118.391615686501,33.8313822581509,1963747.622696500038728,536830.059563181013800,"97",1963747.622696500038728,536830.059563181013800
-118.391506902995,33.8170669024935,1963751.508000229950994,535242.101981153013185,"98",1963751.508000229950994,535242.101981153013185
-118.391097405575,33.8241122389257,1963792.462710249936208,536023.452535187010653,"99",1963792.462710249936208,536023.452535187010653
-118.469271508679,33.9792253818078,1956635.530937759904191,553260.024235820048489,"0",1956635.530937759904191,553260.024235820048489
-118.473894846027,33.9836037062219,1956210.590127439936623,553747.681623063981533,"1",1956210.590127439936623,553747.681623063981533
-118.475360513992,33.9849553011694,1956075.867705350043252,553898.242841991945170,"2",1956075.867705350043252,553898.242841991945170
-118.483809375162,33.994112395052,1955300.073255819967017,554917.690799882053398,"3",1955300.073255819967017,554917.690799882053398
-118.465909571826,33.9744773283976,1956943.757581060053781,552731.914571651956066,"4",1956943.757581060053781,552731.914571651956066
-118.479735591555,33.9894862628229,1955674.004733100067824,554402.746964500052854,"5",1955674.004733100067824,554402.746964500052854
-118.479036487937,33.9887769986212,1955738.224187500076368,554323.765876226942055,"6",1955738.224187500076368,554323.765876226942055
-118.461322035531,33.9690589623679,1957364.945581970037892,552128.941824313951656,"7",1957364.945581970037892,552128.941824313951656
-118.463036886672,33.9710765733062,1957207.492324480088428,552353.468501706025563,"8",1957207.492324480088428,552353.468501706025563
-118.463423534658,33.9719205687104,1957172.191327079897746,552447.251038937945850,"9",1957172.191327079897746,552447.251038937945850
-118.465322136254,33.9738085506975,1956997.700640199938789,552657.480801466037519,"10",1956997.700640199938789,552657.480801466037519
-118.460797528588,33.9686080886027,1957413.190530289895833,552078.707531913998537,"11",1957413.190530289895833,552078.707531913998537
-118.472795553171,33.9824195424101,1956311.549749139929190,553615.853338293032721,"12",1956311.549749139929190,553615.853338293032721
-118.468370106867,33.9779308963676,1956718.158059559995309,553116.048608510987833,"13",1956718.158059559995309,553116.048608510987833
-118.468297677765,33.9777826256227,1956724.774524169974029,553099.570911110960878,"14",1956724.774524169974029,553099.570911110960878
-118.470604267294,33.980714778302,1956513.147679809946567,553425.807068955036812,"15",1956513.147679809946567,553425.807068955036812
-118.465307988285,33.974093333326,1956999.154332010075450,552689.063468324951828,"16",1956999.154332010075450,552689.063468324951828
-118.46141298791,33.9691043964291,1957356.563021010020748,552134.020055628032424,"17",1957356.563021010020748,552134.020055628032424
-118.483666245412,33.993994133478,1955313.234020970063284,554904.509353270055726,"18",1955313.234020970063284,554904.509353270055726
-118.471330707683,33.9812625987113,1956446.305356210097671,553486.886998379020952,"19",1956446.305356210097671,553486.886998379020952
-118.478998176528,33.9887571781744,1955741.753562449943274,554321.550482628983445,"20",1955741.753562449943274,554321.550482628983445
-118.465272796676,33.9736858504238,1957002.197278080042452,552643.849508379003964,"21",1957002.197278080042452,552643.849508379003964
-118.479452862458,33.9894659447108,1955700.117026069900021,554400.368597069056705,"22",1955700.117026069900021,554400.368597069056705
-118.477098359684,33.9868175104609,1955916.269401560071856,554105.563729053945281,"23",1955916.269401560071856,554105.563729053945281
-118.481967087891,33.9921880423756,1955469.260342970024794,554703.420083750970662,"24",1955469.260342970024794,554703.420083750970662
-118.478514139533,33.9883398500405,1955786.256674010073766,554275.046580780996010,"25",1955786.256674010073766,554275.046580780996010
-118.469243726498,33.9789409443958,1956637.950928279897198,553228.461840501986444,"26",1956637.950928279897198,553228.461840501986444
-118.482183468052,33.9928575823984,1955449.624588199891150,554777.782672830042429,"27",1955449.624588199891150,554777.782672830042429
-118.466306179356,33.9751863924753,1956907.470903269946575,552810.735478478949517,"28",1956907.470903269946575,552810.735478478949517
-118.462454091546,33.970435008957,1957261.024746299954131,552282.056784178945236,"29",1957261.024746299954131,552282.056784178945236
-118.48210091936,33.9926686868712,1955457.150956320110708,554756.793423010036349,"30",1955457.150956320110708,554756.793423010036349
-118.462028695787,33.9697366870359,1957299.982548879925162,552204.416546021006070,"31",1957299.982548879925162,552204.416546021006070
-118.480163424822,33.9903685576279,1955634.942146670073271,554500.801630957983434,"32",1955634.942146670073271,554500.801630957983434
-118.472148020551,33.9817902924744,1956371.056398730026558,553545.774355342029594,"33",1956371.056398730026558,553545.774355342029594
-118.466625060202,33.9757980373986,1956878.317488640081137,552878.717229517991655,"34",1956878.317488640081137,552878.717229517991655
-118.468810021956,33.9781934268149,1956677.641844520112500,553145.358566862996668,"35",1956677.641844520112500,553145.358566862996668
-118.47372922406,33.9833843865662,1956225.779362939996645,553723.282087913947180,"36",1956225.779362939996645,553723.282087913947180
-118.469544309786,33.9792192601718,1956610.318928430089727,553259.462935514049605,"37",1956610.318928430089727,553259.462935514049605
-118.476741424466,33.9856024209331,1955948.610595989972353,553970.627013958990574,"38",1955948.610595989972353,553970.627013958990574
-118.464596556169,33.9735657349929,1957064.629460270050913,552630.236974859028123,"39",1957064.629460270050913,552630.236974859028123
-118.473408882737,33.9830998713355,1956255.231155229965225,553691.583602576982230,"40",1956255.231155229965225,553691.583602576982230
-118.464031608611,33.9725539019436,1957116.320197629975155,552517.761031387955882,"41",1957116.320197629975155,552517.761031387955882
-118.471503678692,33.9814008617667,1956430.393888229969889,553502.298391766031273,"42",1956430.393888229969889,553502.298391766031273
-118.464141854163,33.9732653560456,1957106.496281980071217,552596.724144984968007,"43",1957106.496281980071217,552596.724144984968007
-118.472614329139,33.9825933054477,1956328.386171780060977,553635.048749048030004,"44",1956328.386171780060977,553635.048749048030004
-118.470362103581,33.9801997749435,1956535.257680469891056,553368.577055333997123,"45",1956535.257680469891056,553368.577055333997123
-118.479752661681,33.9899822804506,1955672.690122629981488,554457.773767875041813,"46",1955672.690122629981488,554457.773767875041813
-118.472303295271,33.9823191157172,1956356.983931170077994,553604.499954754952341,"47",1956356.983931170077994,553604.499954754952341
-118.466336229366,33.9752783843882,1956904.741266340017319,552820.952306790975854,"48",1956904.741266340017319,552820.952306790975854
-118.474629607341,33.9845174486272,1956143.174907349981368,553849.356178555986844,"49",1956143.174907349981368,553849.356178555986844
-118.462606392805,33.9708063322444,1957247.139063159935176,552323.309568039956503,"50",1957247.139063159935176,552323.309568039956503
-118.461717494861,33.9695302434423,1957328.637894989922643,552181.385199688025750,"51",1957328.637894989922643,552181.385199688025750
-118.484053931349,33.9945418388152,1955277.707884839968756,554965.434325800044462,"52",1955277.707884839968756,554965.434325800044462
-118.470647653538,33.9807142811389,1956509.138283679960296,553425.770693738013506,"53",1956509.138283679960296,553425.770693738013506
-118.471142973329,33.9807666578144,1956463.395124869886786,553431.794850177015178,"54",1956463.395124869886786,553431.794850177015178
-118.480451500714,33.9906263120826,1955608.462021339917555,554529.519458569004200,"55",1955608.462021339917555,554529.519458569004200
-118.482621914137,33.9932537327391,1955409.326535759959370,554821.918865300947800,"56",1955409.326535759959370,554821.918865300947800
-118.47895890815,33.9888515740825,1955745.431728329975158,554332.003778744023293,"57",1955745.431728329975158,554332.003778744023293
-118.459857462565,33.9652450346328,1957498.363991709891707,551705.271978982025757,"58",1957498.363991709891707,551705.271978982025757
-118.465793682448,33.9744305844056,1956954.443197430111468,552726.679990023956634,"59",1956954.443197430111468,552726.679990023956634
-118.459826036608,33.9639557264173,1957500.614233769942075,551562.245637028012425,"60",1957500.614233769942075,551562.245637028012425
-118.459961846129,33.9640242242088,1957488.096905069891363,551569.901000996003859,"61",1957488.096905069891363,551569.901000996003859
-118.46857723609,33.9779486291204,1956699.026662050047889,553118.104771964950487,"62",1956699.026662050047889,553118.104771964950487
-118.461013196075,33.9682481249172,1957393.075598639901727,552038.870934432023205,"63",1957393.075598639901727,552038.870934432023205
-118.479012747646,33.9886509069144,1955740.351062139961869,554309.769074765034020,"64",1955740.351062139961869,554309.769074765034020
-118.48170183627,33.9921209984692,1955493.732104930095375,554695.865961467963643,"65",1955493.732104930095375,554695.865961467963643
-118.468040632164,33.9779287693797,1956748.603329610079527,553115.670858775964007,"66",1956748.603329610079527,553115.670858775964007
-118.466299277478,33.9752977532914,1956908.166021900018677,552823.084906083997339,"67",1956908.166021900018677,552823.084906083997339
-118.468370869066,33.9781571642467,1956718.204574390081689,553141.147059774026275,"68",1956718.204574390081689,553141.147059774026275
-118.466951402186,33.9761601716563,1956848.346446109935641,552919.026003567967564,"69",1956848.346446109935641,552919.026003567967564
-118.471656803346,33.9812825593303,1956416.182833499973640,553489.242417967994697,"70",1956416.182833499973640,553489.242417967994697
-118.460900804274,33.9688198116121,1957403.753566150087863,552102.236090959049761,"71",1957403.753566150087863,552102.236090959049761
-118.479728792809,33.989649935418,1955674.719557210104540,554420.898860980989411,"72",1955674.719557210104540,554420.898860980989411
-118.483034087169,33.9934481573918,1955371.348743909969926,554843.667755177011713,"73",1955371.348743909969926,554843.667755177011713
-118.470777171788,33.9806598156046,1956497.141758499899879,553419.785307237994857,"74",1956497.141758499899879,553419.785307237994857
-118.466262690524,33.9752475734241,1956911.521266599884257,552817.503160606021993,"75",1956911.521266599884257,552817.503160606021993
-118.460387975145,33.9676406454297,1957450.549597189994529,551971.223082541022450,"76",1957450.549597189994529,551971.223082541022450
-118.482798727389,33.9931994096954,1955392.961490350076929,554815.971697218948975,"77",1955392.961490350076929,554815.971697218948975
-118.472858592994,33.9825298485639,1956305.782186029944569,553628.116130708949640,"78",1956305.782186029944569,553628.116130708949640
-118.483452044509,33.9937934206626,1955332.917181950062513,554882.150686827953905,"79",1955332.917181950062513,554882.150686827953905
-118.481437976479,33.9915964749927,1955517.832261550007388,554637.567974132020026,"80",1955517.832261550007388,554637.567974132020026
-118.483924241021,33.994789896277,1955289.822497129905969,554992.891650747042149,"81",1955289.822497129905969,554992.891650747042149
-118.461977908195,33.9697200576517,1957304.667753149988130,552202.550403457018547,"82",1957304.667753149988130,552202.550403457018547
-118.464126128842,33.9727023684892,1957107.661173060070723,552534.269601139007136,"83",1957107.661173060070723,552534.269601139007136
-118.483312599256,33.9937565786873,1955345.781053520040587,554878.002145470003597,"84",1955345.781053520040587,554878.002145470003597
-118.474530843585,33.9846371266332,1956152.363499199971557,553862.588024804019369,"85",1956152.363499199971557,553862.588024804019369
-118.48360259938,33.9943784841065,1955319.319458710029721,554947.113986475975253,"86",1955319.319458710029721,554947.113986475975253
-118.477020088482,33.9867267714039,1955923.453815029934049,554095.464441890944727,"87",1955923.453815029934049,554095.464441890944727
-118.459867050655,33.9650991495638,1957497.403799929888919,551689.094124029041268,"88",1957497.403799929888919,551689.094124029041268
-118.465251348644,33.9744865336807,1957004.590450850082561,552732.653892131987959,"89",1957004.590450850082561,552732.653892131987959
-118.471572509768,33.9814988393634,1956424.084541110089049,553513.196112137055025,"90",1956424.084541110089049,553513.196112137055025
-118.467687368603,33.9772448889841,1956780.895045490004122,553039.661411233944818,"91",1956780.895045490004122,553039.661411233944818
-118.483456717142,33.9939462072199,1955332.566984179895371,554899.100148672005162,"92",1955332.566984179895371,554899.100148672005162
-118.467177477959,33.9767674666999,1956827.767694419948384,552986.485573314013891,"93",1956827.767694419948384,552986.485573314013891
-118.464787783843,33.973141299399,1957046.739717019954696,552583.239335244987160,"94",1957046.739717019954696,552583.239335244987160
-118.460498986022,33.9672428322819,1957440.087790810037404,551927.143734441953711,"95",1957440.087790810037404,551927.143734441953711
-118.46067422379,33.9679254771333,1957424.239236759953201,552002.938475036993623,"96",1957424.239236759953201,552002.938475036993623
-118.480329098113,33.9903102612501,1955619.603855570079759,554494.408415353973396,"97",1955619.603855570079759,554494.408415353973396
-118.465884950678,33.9750892300538,1956946.347475169925019,552799.777505610021763,"98",1956946.347475169925019,552799.777505610021763
-118.478193269752,33.9879687896625,1955815.708364160032943,554233.746716090943664,"99",1955815.708364160032943,554233.746716090943664
-117.679792202018,33.4612856116348,2029772.862585319904611,495752.780781466979533,"0",2029772.862585319904611,495752.780781466979533
-117.687942117299,33.4615896823506,2029014.982697699917480,495784.128489359980449,"1",2029014.982697699917480,495784.128489359980449
-117.689297660263,33.4615732649434,2028888.951036340091377,495781.916845727013424,"2",2028888.951036340091377,495781.916845727013424
-117.688745015918,33.4615801947329,2028940.333091740030795,495782.844550169014838,"3",2028940.333091740030795,495782.844550169014838
-117.689070955195,33.4614679153523,2028910.066045270068571,495770.295452966005541,"4",2028910.066045270068571,495770.295452966005541
-117.675360942515,33.4589756551867,2030185.706464069895446,495497.855831917026080,"5",2030185.706464069895446,495497.855831917026080
-117.677531157724,33.4600694162673,2029983.526172979967669,495618.538689657987561,"6",2029983.526172979967669,495618.538689657987561
-117.676793657389,33.4599502118491,2030052.142091260058805,495605.535426240006927,"7",2030052.142091260058805,495605.535426240006927
-117.677637220296,33.4602235318258,2029973.609557349933311,495635.603303457028233,"8",2029973.609557349933311,495635.603303457028233
-117.670031209983,33.4561605920667,2030682.300948030082509,495187.190667808987200,"9",2030682.300948030082509,495187.190667808987200
-117.68475411492,33.4618149999864,2029311.322175029898062,495810.048217843985185,"10",2029311.322175029898062,495810.048217843985185
-117.686889247617,33.461756139757,2029112.820147460093722,495802.898264495015610,"11",2029112.820147460093722,495802.898264495015610
-117.680921501582,33.4616435520618,2029667.734826450003311,495792.153680949995760,"12",2029667.734826450003311,495792.153680949995760
-117.689430931899,33.4614228765044,2028876.611089800018817,495765.195758073998149,"13",2028876.611089800018817,495765.195758073998149
-117.684643616002,33.4618660808546,2029321.578468739986420,495815.746914212999400,"14",2029321.578468739986420,495815.746914212999400
-117.670079243668,33.4561052227039,2030677.854689920088276,495181.033804749022238,"15",2030677.854689920088276,495181.033804749022238
-117.673085081457,33.4577367205644,2030397.767650570021942,495361.104958758980501,"16",2030397.767650570021942,495361.104958758980501
-117.687609194563,33.4616696223377,2029045.910024170065299,495793.092491624003742,"17",2029045.910024170065299,495793.092491624003742
-117.68155795832,33.4617323153762,2029608.526449339929968,495801.812648591992911,"18",2029608.526449339929968,495801.812648591992911
-117.679325716921,33.4611124730919,2029816.297411229927093,495733.712565898022149,"19",2029816.297411229927093,495733.712565898022149
-117.674300958951,33.4584041179687,2030284.471332259941846,495434.773262790986337,"20",2030284.471332259941846,495434.773262790986337
-117.673613992666,33.4580869213132,2030348.461544119985774,495399.793392819003202,"21",2030348.461544119985774,495399.793392819003202
-117.68922906036,33.4614469615369,2028895.372719740029424,495767.925556124013383,"22",2028895.372719740029424,495767.925556124013383
-117.676033064054,33.4593212999307,2030123.087652330053970,495535.997042866016272,"23",2030123.087652330053970,495535.997042866016272
-117.686220234491,33.4619245968763,2029174.965985849965364,495821.779411578027066,"24",2029174.965985849965364,495821.779411578027066
-117.677664393375,33.4603946285999,2029971.022121289977804,495654.575195724028163,"25",2029971.022121289977804,495654.575195724028163
-117.678891657001,33.4608818912279,2029856.737882350105792,495708.262655520986300,"26",2029856.737882350105792,495708.262655520986300
-117.687729098029,33.4616813158064,2029034.757477679988369,495794.355022464995272,"27",2029034.757477679988369,495794.355022464995272
-117.677367675657,33.4601164104457,2029998.710139770060778,495623.800595179025549,"28",2029998.710139770060778,495623.800595179025549
-117.67667397953,33.4596387796264,2030063.380981819937006,495571.023616273014341,"29",2030063.380981819937006,495571.023616273014341
-117.670063896391,33.4560864537987,2030679.288593559991568,495178.956427534983959,"30",2030679.288593559991568,495178.956427534983959
-117.675531519608,33.4591688361021,2030169.776682320050895,495519.234443010995165,"31",2030169.776682320050895,495519.234443010995165
-117.673753650735,33.4581246114635,2030335.462145470082760,495403.932256223983131,"32",2030335.462145470082760,495403.932256223983131
-117.67925892645,33.4608041558647,2029822.616705019958317,495699.530339454009663,"33",2029822.616705019958317,495699.530339454009663
-117.681689673028,33.4617986530857,2029596.256441619945690,495809.132788021990564,"34",2029596.256441619945690,495809.132788021990564
-117.683489776828,33.4618395509612,2029428.870403839973733,495813.141118115978315,"35",2029428.870403839973733,495813.141118115978315
-117.687320843547,33.4617303123369,2029072.699699799995869,495799.908276613976341,"36",2029072.699699799995869,495799.908276613976341
-117.684716326653,33.4617832118544,2029314.846748480107635,495806.532938053016551,"37",2029314.846748480107635,495806.532938053016551
-117.678391466232,33.4608108682128,2029903.270800859900191,495700.532666419981979,"38",2029903.270800859900191,495700.532666419981979
-117.676362559883,33.4596519826973,2030092.332473010057583,495572.581437570974231,"39",2030092.332473010057583,495572.581437570974231
-117.678579293428,33.4608332817835,2029885.798673179931939,495702.963172313000541,"40",2029885.798673179931939,495702.963172313000541
-117.682031789977,33.4618902194013,2029564.414637509966269,495819.189681107993238,"41",2029564.414637509966269,495819.189681107993238
-117.68918482728,33.4615302625883,2028899.456908969907090,495777.178970938024577,"42",2028899.456908969907090,495777.178970938024577
-117.679382869368,33.4610113278306,2029811.019183210097253,495722.475435975007713,"43",2029811.019183210097253,495722.475435975007713
-117.68516811104,33.461690059024,2029272.872668239986524,495796.067705885972828,"44",2029272.872668239986524,495796.067705885972828
-117.67885202133,33.4606161615565,2029860.517385619925335,495678.796682022977620,"45",2029860.517385619925335,495678.796682022977620
-117.677503839782,33.4601636650088,2029986.032673920039088,495629.001978582004085,"46",2029986.032673920039088,495629.001978582004085
-117.6829992772,33.4617653001992,2029474.502496829954907,495805.048100412997883,"47",2029474.502496829954907,495805.048100412997883
-117.684891200166,33.4617252694609,2029298.607339550042525,495800.054325024015270,"48",2029298.607339550042525,495800.054325024015270
-117.679024160658,33.4608271574164,2029844.437087970087305,495702.151611087028868,"49",2029844.437087970087305,495702.151611087028868
-117.689023425901,33.4615800075245,2028914.446817300049588,495782.743660236999858,"50",2028914.446817300049588,495782.743660236999858
-117.686374278975,33.4618001341791,2029160.686191190034151,495807.927898218971677,"51",2029160.686191190034151,495807.927898218971677
-117.678305583273,33.4607092082534,2029911.292292210040614,495689.280944771016948,"52",2029911.292292210040614,495689.280944771016948
-117.679958748548,33.4613312320325,2029757.361058509908617,495757.792194752022624,"53",2029757.361058509908617,495757.792194752022624
-117.677185127053,33.4601755422725,2030015.662585899932310,495630.414664307027124,"54",2030015.662585899932310,495630.414664307027124
-117.677252505065,33.4599319049849,2030009.484510629903525,495603.367533894022927,"55",2030009.484510629903525,495603.367533894022927
-117.674325742531,33.4584121327081,2030282.164008229970932,495435.654882168979384,"56",2030282.164008229970932,495435.654882168979384
-117.681645239748,33.461721369163,2029600.414953969884664,495800.572664364008233,"57",2029600.414953969884664,495800.572664364008233
-117.672861245983,33.4575735190383,2030418.639555270085111,495343.068500612978823,"58",2030418.639555270085111,495343.068500612978823
-117.682785588282,33.4617553645873,2029494.374553269939497,495804.008610861026682,"59",2029494.374553269939497,495804.008610861026682
-117.671238734295,33.4567488776243,2030569.805695950053632,495252.082101152976975,"60",2030569.805695950053632,495252.082101152976975
-117.684558201553,33.4618303546104,2029329.532645490020514,495811.808673976978753,"61",2029329.532645490020514,495811.808673976978753
-117.676394610671,33.4596085814447,2030089.367849319940433,495567.757283053011633,"62",2030089.367849319940433,495567.757283053011633
-117.678888830627,33.4608560202289,2029857.009846680099145,495705.393590655003209,"63",2029857.009846680099145,495705.393590655003209
-117.681749353252,33.4617982246956,2029590.707588050048798,495809.067695481993724,"64",2029590.707588050048798,495809.067695481993724
-117.682246219031,33.4618713836409,2029544.483877599937841,495817.037157886021305,"65",2029544.483877599937841,495817.037157886021305
-117.683139167003,33.4618327339271,2029461.472104229964316,495812.487602356006391,"66",2029461.472104229964316,495812.487602356006391
-117.680722307666,33.4615076713192,2029686.303578489925712,495777.139061481982935,"67",2029686.303578489925712,495777.139061481982935
-117.674250475138,33.458348443552,2030289.185466889990494,495428.612434301991016,"68",2030289.185466889990494,495428.612434301991016
-117.676554847248,33.4596698504414,2030074.446966540068388,495574.505981486989185,"69",2030074.446966540068388,495574.505981486989185
-117.680931970223,33.4615691891839,2029666.787646780023351,495783.901418871013448,"70",2029666.787646780023351,495783.901418871013448
-117.674583981978,33.4586872165412,2030258.053426109952852,495466.092542616010178,"71",2030258.053426109952852,495466.092542616010178
-117.686973940933,33.4617933498764,2029104.932592700002715,495807.001506300002802,"72",2029104.932592700002715,495807.001506300002802
-117.688037389507,33.4615677794533,2029006.131905670044944,495781.671274587977678,"73",2029006.131905670044944,495781.671274587977678
-117.675759735865,33.4592289249726,2030148.535215969895944,495525.831709105987102,"74",2030148.535215969895944,495525.831709105987102
-117.677947490833,33.4604236730783,2029944.689260710030794,495657.712764776020776,"75",2029944.689260710030794,495657.712764776020776
-117.677509986394,33.4600486002309,2029985.502109509892762,495616.235854158992879,"76",2029985.502109509892762,495616.235854158992879
-117.677000878626,33.4598036508236,2030032.926704100100324,495589.215279332012869,"77",2030032.926704100100324,495589.215279332012869
-117.685373099531,33.4618506080002,2029253.757281630067155,495813.817939686006866,"78",2029253.757281630067155,495813.817939686006866
-117.679970430432,33.4611997976736,2029756.321304430020973,495743.208548713999335,"79",2029756.321304430020973,495743.208548713999335
-117.6814630972,33.4618034780895,2029617.321526230080053,495809.734768971975427,"80",2029617.321526230080053,495809.734768971975427
-117.674978083331,33.4589953124343,2030221.298440390033647,495500.151479597028811,"81",2030221.298440390033647,495500.151479597028811
-117.683704782244,33.4617769873294,2029408.901275089941919,495806.137924535025377,"82",2029408.901275089941919,495806.137924535025377
-117.681654698708,33.4619016608608,2029599.472127239918336,495820.569874665001407,"83",2029599.472127239918336,495820.569874665001407
-117.671009328575,33.4566914658857,2030591.157713389955461,495245.783128754992504,"84",2030591.157713389955461,495245.783128754992504
-117.67698072816,33.4599636867672,2030034.743266149889678,495606.974303536000662,"85",2030034.743266149889678,495606.974303536000662
-117.678219212882,33.4605559246139,2029919.377457150025293,495672.302690970012918,"86",2029919.377457150025293,495672.302690970012918
-117.671256048561,33.4568300205058,2030568.166298750089481,495261.078129677975085,"87",2030568.166298750089481,495261.078129677975085
-117.670156891072,33.4561290145895,2030670.625970530090854,495183.649377133988310,"88",2030670.625970530090854,495183.649377133988310
-117.681972437376,33.4617197690687,2029569.992998260073364,495800.298859415983316,"89",2029569.992998260073364,495800.298859415983316
-117.677766524839,33.4602417635215,2029961.580250829923898,495637.587219742010348,"90",2029961.580250829923898,495637.587219742010348
-117.682885578564,33.4616715906622,2029485.106876020086929,495794.686123071005568,"91",2029485.106876020086929,495794.686123071005568
-117.684217013621,33.4618718816446,2029361.241456940071657,495816.514931117999367,"92",2029361.241456940071657,495816.514931117999367
-117.682101531366,33.4618528577586,2029557.943271749885753,495815.024594455026090,"93",2029557.943271749885753,495815.024594455026090
-117.671978277481,33.4571796415572,2030500.883712910115719,495299.642688465013634,"94",2030500.883712910115719,495299.642688465013634
-117.684148845893,33.4618393657237,2029367.590949530014768,495812.927811023022514,"95",2029367.590949530014768,495812.927811023022514
-117.679517541221,33.4610140174995,2029798.496469310019165,495722.733872280979995,"96",2029798.496469310019165,495722.733872280979995
-117.679109702131,33.4610990639842,2029836.387148540001363,495732.289173807017505,"97",2029836.387148540001363,495732.289173807017505
-117.689294399622,33.4615222993306,2028889.271684210048988,495776.264098544023000,"98",2028889.271684210048988,495776.264098544023000
-117.681643186576,33.4616758625627,2029600.621844320092350,495795.525161686993670,"99",2029600.621844320092350,495795.525161686993670
-117.931263561012,33.6096348622537,2006379.858470869949088,512163.943795325991232,"0",2006379.858470869949088,512163.943795325991232
-117.933753593884,33.6124228524228,2006148.539167409995571,512473.056113280996215,"1",2006148.539167409995571,512473.056113280996215
-117.900016047881,33.5997597660982,2009281.224262410076335,511070.947570930002257,"2",2009281.224262410076335,511070.947570930002257
-117.883065901906,33.5941018980172,2010855.387296230066568,510445.025310772994999,"3",2010855.387296230066568,510445.025310772994999
-117.945454279249,33.6224066579892,2005061.960566639900208,513579.890731138002593,"4",2005061.960566639900208,513579.890731138002593
-117.892752185764,33.5972197390642,2009955.808186510112137,510789.880768518021796,"5",2009955.808186510112137,510789.880768518021796
-117.941692943286,33.6205003665036,2005411.143284280085936,513368.625058275007177,"6",2005411.143284280085936,513368.625058275007177
-117.91852746102,33.6042272691306,2007562.461472329916432,511564.970611467026174,"7",2007562.461472329916432,511564.970611467026174
-117.932109357519,33.6103162205332,2006301.303773910040036,512239.472491252992768,"8",2006301.303773910040036,512239.472491252992768
-117.888971516892,33.5957392716385,2010306.948712270008400,510626.035460848012008,"9",2010306.948712270008400,510626.035460848012008
-117.939310342272,33.6186942211624,2005632.379751429893076,513168.403295024007093,"10",2005632.379751429893076,513168.403295024007093
-117.929994714099,33.6074048743104,2006497.800344849936664,511916.655803634028416,"11",2006497.800344849936664,511916.655803634028416
-117.887562031055,33.5953286035976,2010437.844402719987556,510580.626015466987155,"12",2010437.844402719987556,510580.626015466987155
-117.941155214392,33.6202744848801,2005461.061479710042477,513343.597476363007445,"13",2005461.061479710042477,513343.597476363007445
-117.941055596256,33.620356153568,2005470.301178359892219,513352.662261496006977,"14",2005470.301178359892219,513352.662261496006977
-117.883189527438,33.5941889302946,2010843.899506390094757,510454.666350211016834,"15",2010843.899506390094757,510454.666350211016834
-117.900793873454,33.5999793110827,2009208.996926740044728,511095.229863348009530,"16",2009208.996926740044728,511095.229863348009530
-117.91950307779,33.6045980704978,2007471.869642819976434,511606.030125399993267,"17",2007471.869642819976434,511606.030125399993267
-117.912936639949,33.6029571913258,2008081.535769409965724,511424.517709924024530,"18",2008081.535769409965724,511424.517709924024530
-117.936434991755,33.6158051385618,2005899.432891739998013,512848.087055618001614,"19",2005899.432891739998013,512848.087055618001614
-117.882736869127,33.5940968708231,2010885.933157230028883,510444.503234441974200,"20",2010885.933157230028883,510444.503234441974200
-117.95413716852,33.626497947089,2004255.962696949951351,514033.327690665028058,"21",2004255.962696949951351,514033.327690665028058
-117.922565536847,33.6051307844284,2007187.561198499985039,511664.900015206017997,"22",2007187.561198499985039,511664.900015206017997
-117.915453853386,33.6034910390127,2007847.829165709903464,511483.537238406017423,"23",2007847.829165709903464,511483.537238406017423
-117.923747394229,33.6052409257235,2007077.850509250070900,511677.033968270989135,"24",2007077.850509250070900,511677.033968270989135
-117.898586638764,33.5992103898948,2009413.973662229953334,511010.138923152000643,"25",2009413.973662229953334,511010.138923152000643
-117.930184925781,33.6077129827043,2006480.121406019898131,511950.821539481985383,"26",2006480.121406019898131,511950.821539481985383
-117.9369557207,33.6164579184395,2005851.058918920112774,512920.468430078006350,"27",2005851.058918920112774,512920.468430078006350
-117.884669748234,33.594448998485,2010706.452712330035865,510483.356717463000678,"28",2010706.452712330035865,510483.356717463000678
-117.937539469378,33.6167489169463,2005796.861899239942431,512952.714596531004645,"29",2005796.861899239942431,512952.714596531004645
-117.890589493535,33.5964347274891,2010156.665483509888873,510703.016803139995318,"30",2010156.665483509888873,510703.016803139995318
-117.949052504554,33.6243100367793,2004727.930508170044050,513790.853962355002295,"31",2004727.930508170044050,513790.853962355002295
-117.882198041936,33.5940720032737,2010935.957518379902467,510441.803196651977487,"32",2010935.957518379902467,510441.803196651977487
-117.946161291125,33.6229231958751,2004996.317655290011317,513637.154001873976085,"33",2004996.317655290011317,513637.154001873976085
