X,Y,X,Y,id,OBJECTID,xcoord,ycoord
-118.832203257698,34.0223781478569,1923137.941148140002042,558263.623363154008985,"3",,1923137.941148140002042,558263.623363154008985
-118.832290969586,34.0224821533323,1923129.935811320086941,558275.226646838942543,"4",,1923129.935811320086941,558275.226646838942543
-118.832256968719,34.0224165915649,1923133.015833710087463,558267.928583008004352,"5",,1923133.015833710087463,558267.928583008004352
-118.832439385496,34.0225448613815,1923116.286094130016863,558282.295687620993704,"6",,1923116.286094130016863,558282.295687620993704
-118.832534440403,34.0225599804054,1923107.520958069944754,558284.045388550031930,"7",,1923107.520958069944754,558284.045388550031930
-118.832344080241,34.0225410209682,1923125.084714510012418,558281.796818551025353,"8",,1923125.084714510012418,558281.796818551025353
-118.832477504496,34.0225834033451,1923112.800928209908307,558286.599890616955236,"9",,1923112.800928209908307,558286.599890616955236
-118.832584525424,34.0225273994943,1923102.865301149897277,558280.469853107002564,"10",,1923102.865301149897277,558280.469853107002564
-118.832565799324,34.0225387066266,1923104.605184209998697,558281.709706097026356,"11",,1923104.605184209998697,558281.709706097026356
-118.83237343212,34.0225255711068,1923122.359659240115434,558280.105580111034214,"12",,1923122.359659240115434,558280.105580111034214
-118.832362124202,34.0225520045108,1923123.428309350041673,558283.028904985985719,"13",,1923123.428309350041673,558283.028904985985719
-118.832372904466,34.0223667324676,1923122.262492960086092,558262.486913494998589,"14",,1923122.262492960086092,558262.486913494998589
-118.832320921321,34.0224167439911,1923127.109467080095783,558267.994397570029832,"15",,1923127.109467080095783,558267.994397570029832
-118.832334237351,34.0223482585356,1923125.816727539990097,558260.408225893042982,"16",,1923125.816727539990097,558260.408225893042982
-118.832309440692,34.0224665202229,1923128.215507719898596,558273.506759940995835,"17",,1923128.215507719898596,558273.506759940995835
-118.832310772753,34.022362338011,1923127.996793939964846,558261.951965568005107,"18",,1923127.996793939964846,558261.951965568005107
-118.832287435243,34.0223961518416,1923130.183246969943866,558265.684722881997004,"19",,1923130.183246969943866,558265.684722881997004
-118.077908691622,33.7219009534833,1992778.459990279981866,524617.954041815944947,"0",,1992778.459990279981866,524617.954041815944947
-118.077984504048,33.721872956126,1992771.430350050097331,524614.853843942051753,"1",,1992771.430350050097331,524614.853843942051753
-118.07783079913,33.7217620529427,1992785.668097000103444,524602.540705753024668,"2",,1992785.668097000103444,524602.540705753024668
-118.078071093799,33.7219031870895,1992763.406745760003105,524618.213487601955421,"3",,1992763.406745760003105,524618.213487601955421
-118.078114027972,33.7218999447202,1992759.426797610009089,524617.856914959964342,"4",,1992759.426797610009089,524617.856914959964342
-118.077859706592,33.7217960500894,1992782.991513580083847,524606.313963440014049,"5",,1992782.991513580083847,524606.313963440014049
-118.078036674501,33.7219222320194,1992766.598790830001235,524620.323596448986791,"6",,1992766.598790830001235,524620.323596448986791
-118.077930157527,33.7217831132595,1992776.460131079889834,524604.883987520006485,"7",,1992776.460131079889834,524604.883987520006485
-118.077966493942,33.7219074638397,1992773.102718420093879,524618.680366773041897,"8",,1992773.102718420093879,524618.680366773041897
-118.077882685191,33.7218018137196,1992780.862066290108487,524606.954952519037761,"9",,1992780.862066290108487,524606.954952519037761
-118.077777943781,33.7218041846101,1992790.571007139980793,524607.210429477971047,"10",,1992790.571007139980793,524607.210429477971047
-118.078006643185,33.7219517323944,1992769.385002509923652,524623.593807318015024,"11",,1992769.385002509923652,524623.593807318015024
-118.07773684887,33.7217998368376,1992794.379821750102565,524606.725199847016484,"12",,1992794.379821750102565,524606.725199847016484
-118.077840616334,33.7218240652153,1992784.763442900031805,524609.420211195014417,"13",,1992784.763442900031805,524609.420211195014417
-118.077781232462,33.7218301004384,1992790.268395779887214,524610.085415989975445,"14",,1992790.268395779887214,524610.085415989975445
-118.077898152704,33.7218247828097,1992779.430319220060483,524609.503942950046621,"15",,1992779.430319220060483,524609.503942950046621
-118.078107202631,33.7219210397001,1992760.061272680060938,524620.196414352045394,"16",,1992760.061272680060938,524620.196414352045394
-118.077940748306,33.7218854901007,1992775.487251359969378,524616.241047380026430,"17",,1992775.487251359969378,524616.241047380026430
-118.077836062002,33.7218581759494,1992785.188524920027703,524613.203666636953130,"18",,1992785.188524920027703,524613.203666636953130
-118.077823292137,33.721781878778,1992786.365641589974985,524604.739376371027902,"19",,1992786.365641589974985,524604.739376371027902
-117.966627192075,33.6334316093272,2003096.662628059973940,514802.008969177026302,"0",,2003096.662628059973940,514802.008969177026302
-117.966467643942,33.6333009965465,2003111.471931060077623,514787.525274837971665,"1",,2003111.471931060077623,514787.525274837971665
-117.966408416512,33.6332999749678,2003116.967690150020644,514787.413788083009422,"2",,2003116.967690150020644,514787.413788083009422
-117.966794569627,33.6335576013575,2003081.127049749949947,514815.979875851015095,"3",,2003081.127049749949947,514815.979875851015095
-117.966264988516,33.6332640597145,2003130.277730419998989,514783.434236053028144,"4",,2003130.277730419998989,514783.434236053028144
-117.966348790416,33.633284609156,2003122.500974300084636,514785.711139112012461,"5",,2003122.500974300084636,514785.711139112012461
-117.966472424059,33.6333558404911,2003111.026354120112956,514793.608858874998987,"6",,2003111.026354120112956,514793.608858874998987
-117.966840438196,33.6336605089844,2003076.867146200034767,514827.393812956986949,"7",,2003076.867146200034767,514827.393812956986949
-117.966739772572,33.6335090110202,2003086.213443780085072,514810.591525605996139,"8",,2003086.213443780085072,514810.591525605996139
-117.966547859994,33.6333927070126,2003104.025287189986557,514797.696058146015275,"9",,2003104.025287189986557,514797.696058146015275
-117.966248237908,33.633279953718,2003131.831430179998279,514785.197848705982324,"10",,2003131.831430179998279,514785.197848705982324
-117.966368913919,33.633321587992,2003120.632338939933106,514789.812504463014193,"11",,2003120.632338939933106,514789.812504463014193
-117.966571136175,33.6333993920284,2003101.865242969943210,514798.436895392020233,"12",,2003101.865242969943210,514798.436895392020233
-117.966444150203,33.6333689498819,2003113.649401860078797,514795.063933508994523,"13",,2003113.649401860078797,514795.063933508994523
-117.966712391001,33.6334728977766,2003088.755503830034286,514806.586394971003756,"14",,2003088.755503830034286,514806.586394971003756
-117.966214218923,33.633238278583,2003134.989611059892923,514780.575967548007611,"15",,2003134.989611059892923,514780.575967548007611
-117.966493097894,33.6334284316105,2003109.105343220056966,514801.660610653983895,"16",,2003109.105343220056966,514801.660610653983895
-117.966441442492,33.6333259033342,2003113.902244709897786,514790.288947679975536,"17",,2003113.902244709897786,514790.288947679975536
-117.96665987668,33.6334133368957,2003093.630496189929545,514799.981037530000322,"18",,2003093.630496189929545,514799.981037530000322
-117.96642092247,33.6333424219737,2003115.805687669897452,514792.121964083984494,"19",,2003115.805687669897452,514792.121964083984494
-118.040460814567,33.6868167599554,1996248.025037769926712,520724.134316906973254,"0",,1996248.025037769926712,520724.134316906973254
-118.040902064168,33.6872562097142,1996207.127324709901586,520772.897745769994799,"1",,1996207.127324709901586,520772.897745769994799
-118.040828346672,33.6872098093305,1996213.961100819986314,520767.747908781981096,"2",,1996213.961100819986314,520767.747908781981096
-118.040253678046,33.6866371209616,1996267.225049680098891,520704.199778940994292,"3",,1996267.225049680098891,520704.199778940994292
-118.040268498537,33.6865539069074,1996265.847028739983216,520694.969638586975634,"4",,1996265.847028739983216,520694.969638586975634
-118.040451023782,33.6869263106251,1996248.937838200014085,520736.286085249972530,"5",,1996248.937838200014085,520736.286085249972530
-118.040515234079,33.686808198193,1996242.978275249945000,520723.186618431995157,"6",,1996242.978275249945000,520723.186618431995157
-118.040142017324,33.6864480599007,1996277.571115090046078,520683.223649225023109,"7",,1996277.571115090046078,520683.223649225023109
-118.040621006067,33.6869316517625,1996233.175458460114896,520736.884918602998368,"8",,1996233.175458460114896,520736.884918602998368
-118.040519520052,33.6867730105243,1996242.579258820042014,520719.283513941976707,"9",,1996242.579258820042014,520719.283513941976707
-118.040807526697,33.6872424547742,1996215.893220589961857,520771.368387677997816,"10",,1996215.893220589961857,520771.368387677997816
-118.040728348572,33.6872252383776,1996223.234682060079649,520769.455645641020965,"11",,1996223.234682060079649,520769.455645641020965
-118.040803501705,33.6871670247526,1996216.263063949998468,520763.001006043981761,"12",,1996216.263063949998468,520763.001006043981761
-118.040327813008,33.6868089531837,1996260.358067689929157,520723.263378291972913,"13",,1996260.358067689929157,520723.263378291972913
-118.040448456709,33.6868426892221,1996249.172152650076896,520727.010113049997017,"14",,1996249.172152650076896,520727.010113049997017
-118.040728407608,33.6871852159201,1996223.227408759994432,520765.016074528975878,"15",,1996223.227408759994432,520765.016074528975878
-118.040770719305,33.6872084235119,1996219.304861040087417,520767.592014960013330,"16",,1996219.304861040087417,520767.592014960013330
-118.040392716388,33.6868570228552,1996254.341649770038202,520728.598022301972378,"17",,1996254.341649770038202,520728.598022301972378
-118.040218200227,33.6865777376185,1996270.512317320099100,520697.611242058977950,"18",,1996270.512317320099100,520697.611242058977950
-118.040630398106,33.687043648122,1996232.309547530021518,520749.308697309985291,"19",,1996232.309547530021518,520749.308697309985291
-118.041521296639,33.6880247293257,1996149.740748309995979,520858.170899246004410,"0",,1996149.740748309995979,520858.170899246004410
-118.041575307405,33.6880369672245,1996144.732905490091071,520859.530483346024994,"1",,1996144.732905490091071,520859.530483346024994
-118.041635388369,33.6880257235051,1996139.161097580101341,520858.285556876973715,"2",,1996139.161097580101341,520858.285556876973715
-118.041551504533,33.6880724875473,1996146.941768130054697,520863.469734900980256,"3",,1996146.941768130054697,520863.469734900980256
-118.041562980439,33.6880052496344,1996145.874526900006458,520856.011672242020722,"4",,1996145.874526900006458,520856.011672242020722
-118.041609569094,33.6880822239929,1996141.557906660018489,520864.551997283997480,"5",,1996141.557906660018489,520864.551997283997480
-118.041674032495,33.6880421150333,1996135.578391740098596,520860.105305574019440,"6",,1996135.578391740098596,520860.105305574019440
-118.041658343987,33.6880263419746,1996137.032457520021126,520858.355043825984467,"7",,1996137.032457520021126,520858.355043825984467
-118.041650082739,33.6879985051405,1996137.797241450054571,520855.266868769016583,"8",,1996137.797241450054571,520855.266868769016583
-118.041593179915,33.6879838451024,1996143.073154210112989,520853.638489220000338,"9",,1996143.073154210112989,520853.638489220000338
-118.041616654501,33.6880163804126,1996140.897855190094560,520857.248435873014387,"10",,1996140.897855190094560,520857.248435873014387
-118.041635481106,33.6879847026288,1996139.150613259989768,520853.735236053005792,"11",,1996139.150613259989768,520853.735236053005792
-118.041541539397,33.6880088958612,1996147.862916730111465,520856.415315477992408,"12",,1996147.862916730111465,520856.415315477992408
-118.041651241529,33.6880540243975,1996137.692339010071009,520861.425500117009506,"13",,1996137.692339010071009,520861.425500117009506
-118.041543172749,33.6880403477365,1996147.712898409925401,520859.904241506010294,"14",,1996147.712898409925401,520859.904241506010294
-118.041693605257,33.6880566290678,1996133.764082730049267,520861.716057109995745,"15",,1996133.764082730049267,520861.716057109995745
-118.041596330243,33.6880991102965,1996142.786316179903224,520866.424636831972748,"16",,1996142.786316179903224,520866.424636831972748
-118.041590869926,33.6880714857037,1996143.291381580056623,520863.360113042988814,"17",,1996143.291381580056623,520863.360113042988814
-118.041498480186,33.6880310951457,1996151.856803620001301,520858.876167082984466,"18",,1996151.856803620001301,520858.876167082984466
-118.041698821215,33.6880326332245,1996133.279304319992661,520859.054469890019391,"19",,1996133.279304319992661,520859.054469890019391
-117.890365334069,33.5968030612237,2010177.429814049974084,510743.898268718970940,"0",,2010177.429814049974084,510743.898268718970940
-117.890399061858,33.5966283363085,2010174.319984860019758,510724.512842196971178,"1",,2010174.319984860019758,510724.512842196971178
-117.890317868176,33.596636534162,2010181.856247179908678,510725.430441112024710,"2",,2010181.856247179908678,510725.430441112024710
-117.890387551808,33.5967223795871,2010175.377093130024150,510734.946108378993813,"3",,2010175.377093130024150,510734.946108378993813
-117.890327885449,33.596679295293,2010180.921162720071152,510730.172864259977359,"4",,2010180.921162720071152,510730.172864259977359
-117.8903929517,33.5968172767867,2010174.864339899970219,510745.472387014015112,"5",,2010174.864339899970219,510745.472387014015112
-117.890311479541,33.5967366749684,2010182.437185480026528,510736.539580304990523,"6",,2010182.437185480026528,510736.539580304990523
-117.890329569171,33.5967577261389,2010180.755369419930503,510738.872927450982388,"7",,2010180.755369419930503,510738.872927450982388
-117.890473845124,33.5966778604931,2010167.371826669899747,510729.998929933994077,"8",,2010167.371826669899747,510729.998929933994077
-117.890409344052,33.5966600450713,2010173.361648160032928,510728.029214155976661,"9",,2010173.361648160032928,510728.029214155976661
-117.890273348841,33.5967724671645,2010185.972540870076045,510740.513826299982611,"10",,2010185.972540870076045,510740.513826299982611
-117.890432498803,33.5966559380002,2010171.212677130009979,510727.571278729010373,"11",,2010171.212677130009979,510727.571278729010373
-117.890309430287,33.5966619956231,2010182.636458779918030,510728.255703316011932,"12",,2010182.636458779918030,510728.255703316011932
-117.890308565485,33.5966107257728,2010182.722945200046524,510722.568491719022859,"13",,2010182.722945200046524,510722.568491719022859
-117.890224193393,33.5967309850942,2010190.540685970103368,510735.917255499982275,"14",,2010190.540685970103368,510735.917255499982275
-117.890293266844,33.5966484336733,2010184.138561540050432,510726.752931023016572,"15",,2010184.138561540050432,510726.752931023016572
-117.890431410207,33.5966750087475,2010171.311426070053130,510729.686882586975116,"16",,2010171.311426070053130,510729.686882586975116
-117.890284055533,33.5966318451844,2010184.995660969987512,510724.913724386016838,"17",,2010184.995660969987512,510724.913724386016838
-117.890407225063,33.5967844566312,2010173.543308049906045,510741.830244332028087,"18",,2010173.543308049906045,510741.830244332028087
-117.890354758404,33.5966141228786,2010178.434418939985335,510722.940649811993353,"19",,2010178.434418939985335,510722.940649811993353
-118.444955201521,33.945477879118,1958865.967876669950783,549506.451237385976128,"0",,1958865.967876669950783,549506.451237385976128
-118.444800777811,33.9457340676493,1958880.369285240070894,549534.805140653043054,"1",,1958880.369285240070894,549534.805140653043054
-118.444754953832,33.9455943891807,1958884.536903529893607,549519.292903298977762,"2",,1958884.536903529893607,549519.292903298977762
-118.444929710677,33.9456322490289,1958868.400165450060740,549523.563911059987731,"3",,1958868.400165450060740,549523.563911059987731
-118.444824994685,33.9455692648127,1958878.049671710003167,549516.534696019953117,"4",,1958878.049671710003167,549516.534696019953117
-118.44478428764,33.9453658449466,1958881.712974309921265,549493.954191811033525,"5",,1958881.712974309921265,549493.954191811033525
-118.444888123841,33.9454144090042,1958872.137694240082055,549499.383522322983481,"6",,1958872.137694240082055,549499.383522322983481
-118.444701536424,33.9454662070648,1958889.412150250049308,549505.052766797016375,"7",,1958889.412150250049308,549505.052766797016375
-118.445127796062,33.945738024236,1958850.140207309974357,549535.377841835957952,"8",,1958850.140207309974357,549535.377841835957952
-118.445020229266,33.9457220750369,1958860.076327309943736,549533.564685276011005,"9",,1958860.076327309943736,549533.564685276011005
-118.444935687897,33.9453686026696,1958867.718153699999675,549494.322029154980555,"10",,1958867.718153699999675,549494.322029154980555
-118.44511927418,33.945704943774,1958850.911758800037205,549531.704983885050751,"11",,1958850.911758800037205,549531.704983885050751
-118.444715612872,33.9454004582426,1958888.078589919954538,549497.765496587962843,"12",,1958888.078589919954538,549497.765496587962843
-118.444978985205,33.9455971263075,1958863.827756470069289,549519.688173410017043,"13",,1958863.827756470069289,549519.688173410017043
-118.444837619276,33.9458060727354,1958876.998843089910224,549542.807200442999601,"14",,1958876.998843089910224,549542.807200442999601
-118.444665645206,33.945631948813,1958892.811434460105374,549523.422586499014869,"15",,1958892.811434460105374,549523.422586499014869
-118.444678289526,33.9454353279912,1958891.546050990000367,549501.618073457037099,"16",,1958891.546050990000367,549501.618073457037099
-118.444704171214,33.9458163917165,1958889.340428859926760,549543.897220675018616,"17",,1958889.340428859926760,549543.897220675018616
-118.444666920707,33.9457798101903,1958892.766077369917184,549539.824269821983762,"18",,1958892.766077369917184,549539.824269821983762
-118.444703422126,33.9458901586083,1958889.445878410013393,549552.079326275968924,"19",,1958889.445878410013393,549552.079326275968924
-118.513055066479,34.0215011782593,1952613.546229830011725,557969.100072441971861,"0",,1952613.546229830011725,557969.100072441971861
-118.513000490644,34.0216505720817,1952618.671456289943308,557985.645349433994852,"1",,1952618.671456289943308,557985.645349433994852
-118.512776224957,34.0213628798521,1952639.221925529884174,557953.628371304017492,"2",,1952639.221925529884174,557953.628371304017492
-118.512984661045,34.0214722166698,1952620.032518710009754,557965.854417289025150,"3",,1952620.032518710009754,557965.854417289025150
-118.512991264604,34.0216147978927,1952619.503325169906020,557981.672869686037302,"4",,1952619.503325169906020,557981.672869686037302
-118.513160130387,34.0216247964597,1952603.912473720032722,557982.861538060009480,"5",,1952603.912473720032722,557982.861538060009480
-118.513058190596,34.0217210218295,1952613.382153820013627,557993.486949210055172,"6",,1952613.382153820013627,557993.486949210055172
-118.512853183549,34.0213945427242,1952632.131896140053868,557957.176731814048253,"7",,1952632.131896140053868,557957.176731814048253
-118.513123053943,34.0216028153234,1952607.324422280071303,557980.405873117968440,"8",,1952607.324422280071303,557980.405873117968440
-118.51271554023,34.0212865582082,1952644.783626720076427,557945.134059677948244,"9",,1952644.783626720076427,557945.134059677948244
-118.513053464333,34.0216938629015,1952613.803296400001273,557990.472208964987658,"10",,1952613.803296400001273,557990.472208964987658
-118.513101091401,34.021591445051,1952609.346453950041905,557979.134309237007983,"11",,1952609.346453950041905,557979.134309237007983
-118.512793102917,34.0213053069561,1952637.630486180074513,557947.250245039002039,"12",,1952637.630486180074513,557947.250245039002039
-118.51300642816,34.0216903525615,1952618.145585390040651,557990.060663343057968,"13",,1952618.145585390040651,557990.060663343057968
-118.512945908015,34.0216256054764,1952623.698596040019765,557982.850285600987263,"14",,1952623.698596040019765,557982.850285600987263
-118.512940364114,34.0214486108058,1952624.110446670092642,557963.215137618943118,"15",,1952624.110446670092642,557963.215137618943118
-118.513019431088,34.0216659121208,1952616.930794270010665,557987.355819612042978,"16",,1952616.930794270010665,557987.355819612042978
-118.513021341459,34.0217148032931,1952616.782030449947342,557992.779807953978889,"17",,1952616.782030449947342,557992.779807953978889
-118.51311830495,34.0216634435161,1952607.797371309949085,557987.128611076972447,"18",,1952607.797371309949085,557987.128611076972447
-118.512916870646,34.0215134247482,1952626.317003119969741,557970.393332169041969,"19",,1952626.317003119969741,557970.393332169041969
-117.595210796275,33.3865412059925,2037670.579059950076044,487489.599057518993504,"0",,2037670.579059950076044,487489.599057518993504
-117.595304059487,33.3866117066901,2037661.868337800027803,487497.384960440977011,"1",,2037661.868337800027803,487497.384960440977011
-117.595300978709,33.3865715887612,2037662.172958249924704,487492.935714189021382,"2",,2037662.172958249924704,487492.935714189021382
-117.595376796742,33.3865487399727,2037655.127408290049061,487490.372625185991637,"3",,2037655.127408290049061,487490.372625185991637
-117.59532519856,33.3865261328109,2037659.939319489989430,487487.884076496993657,"4",,2037659.939319489989430,487487.884076496993657
-117.595228509624,33.3864781745967,2037668.958782729925588,487482.600159862020519,"5",,2037668.958782729925588,487482.600159862020519
-117.595400499123,33.3865441304708,2037652.923682640073821,487489.852400481002405,"6",,2037652.923682640073821,487489.852400481002405
-117.595258116571,33.3864844266633,2037666.200714759994298,487483.282625249994453,"7",,2037666.200714759994298,487483.282625249994453
-117.595221467288,33.3864478052834,2037669.627721789991483,487479.233841129986104,"8",,2037669.627721789991483,487479.233841129986104
-117.59535703278,33.3866716067856,2037656.911806750111282,487504.010008369979914,"9",,2037656.911806750111282,487504.010008369979914
-117.595184240556,33.3865191552726,2037673.060232130112126,487487.162858469993807,"10",,2037673.060232130112126,487487.162858469993807
-117.595337984518,33.3866169543447,2037658.708875480107963,487497.954387713980395,"11",,2037658.708875480107963,487497.954387713980395
-117.595401843984,33.3866006565425,2037652.773287120042369,487496.122501173987985,"12",,2037652.773287120042369,487496.122501173987985
-117.595328433871,33.3865035608004,2037659.648316710023209,487485.378884372999892,"13",,2037659.648316710023209,487485.378884372999892
-117.595250092033,33.3865515496406,2037666.917509040096775,487490.731782912975177,"14",,2037666.917509040096775,487490.731782912975177
-117.595338624226,33.3865718930917,2037658.669467449886724,487492.955369898991194,"15",,2037658.669467449886724,487492.955369898991194
-117.595277972385,33.3865410684833,2037664.327597650000826,487489.558629788982216,"16",,2037664.327597650000826,487489.558629788982216
-117.595365228143,33.3865943995416,2037656.183611640008166,487495.442110159026925,"17",,2037656.183611640008166,487495.442110159026925
-117.595230130023,33.386501375532,2037668.797621239908040,487485.173301091999747,"18",,2037668.797621239908040,487485.173301091999747
-117.595409258946,33.38656639248,2037652.098538120044395,487492.318709746003151,"19",,2037652.098538120044395,487492.318709746003151
-118.831961274197,34.0224027145411,1923160.312719970010221,558266.163271193043329,"0",,1923160.312719970010221,558266.163271193043329
-118.832624698257,34.0227690655458,1923099.377087119966745,558307.306003569974564,"1",,1923099.377087119966745,558307.306003569974564
-118.832689545682,34.0225888547241,1923093.222369220107794,558287.366768414969556,"2",,1923093.222369220107794,558287.366768414969556
-118.831623255385,34.0219034064255,1923191.073101649992168,558210.522039490984753,"3",,1923191.073101649992168,558210.522039490984753
-118.833020231709,34.0225399242079,1923062.636097739916295,558282.192495094030164,"4",,1923062.636097739916295,558282.192495094030164
-118.830932355794,34.0215977572318,1923254.603038540109992,558176.091929418034852,"5",,1923254.603038540109992,558176.091929418034852
-118.833807640997,34.0233755380596,1922990.681871009990573,558375.481126761995256,"6",,1922990.681871009990573,558375.481126761995256
-118.832288323771,34.0222427607992,1923129.960303839994594,558248.671382452943362,"7",,1923129.960303839994594,558248.671382452943362
-118.833639946486,34.0229257202939,1923005.755745870061219,558325.459220382967032,"8",,1923005.755745870061219,558325.459220382967032
-118.832192170584,34.0219881394435,1923138.606968529988080,558220.355442479951307,"9",,1923138.606968529988080,558220.355442479951307
-118.833651807163,34.0232072441082,1923004.919316400075331,558356.694712031981908,"10",,1923004.919316400075331,558356.694712031981908
-118.831862760495,34.0219576968043,1923169.002693280111998,558216.726929935044609,"11",,1923169.002693280111998,558216.726929935044609
-118.831951565241,34.0218954766151,1923160.743735390016809,558209.893395030056126,"12",,1923160.743735390016809,558209.893395030056126
-118.833068796876,34.022764704545,1923058.357385460054502,558307.162133947946131,"13",,1923058.357385460054502,558307.162133947946131
-118.831938404692,34.021977938195,1923162.034923580009490,558219.029911992955022,"14",,1923162.034923580009490,558219.029911992955022
-118.831879097781,34.0218310481423,1923167.377550619887188,558202.691641757963225,"15",,1923167.377550619887188,558202.691641757963225
-118.832775122415,34.0224782042633,1923085.217041539959610,558275.158981826971285,"16",,1923085.217041539959610,558275.158981826971285
-118.832750254603,34.022629129277,1923087.652463139966130,558291.880442430032417,"17",,1923087.652463139966130,558291.880442430032417
-118.834602767622,34.023758238965,1922917.599230840103701,558418.539478149032220,"18",,1922917.599230840103701,558418.539478149032220
-118.832930343888,34.0228261099427,1923071.200953240040690,558313.867202805005945,"19",,1923071.200953240040690,558313.867202805005945
-118.831932323733,34.0223658338163,1923162.952656599925831,558262.050357938976958,"0",,1923162.952656599925831,558262.050357938976958
-118.832171996061,34.0223905753931,1923140.839810489909723,558264.977911859983578,"1",,1923140.839810489909723,558264.977911859983578
-118.832141135249,34.0225368150591,1923143.824329830007628,558281.175109539995901,"2",,1923143.824329830007628,558281.175109539995901
-118.832150195776,34.0224476825723,1923142.905673359986395,558271.295528440037742,"3",,1923142.905673359986395,558271.295528440037742
-118.832203642392,34.0225544085933,1923138.067487590014935,558283.174366598017514,"4",,1923138.067487590014935,558283.174366598017514
-118.831974908836,34.0222990028174,1923158.958240299951285,558254.670066967955790,"5",,1923158.958240299951285,558254.670066967955790
-118.831971735682,34.0223755222351,1923159.321557469898835,558263.155118130962364,"6",,1923159.321557469898835,558263.155118130962364
-118.832428819619,34.0225527777704,1923117.269203309901059,558283.165685937041417,"7",,1923117.269203309901059,558283.165685937041417
-118.832065835177,34.0223679739941,1923150.623822009889409,558262.389811848988757,"8",,1923150.623822009889409,558262.389811848988757
-118.832236950674,34.022522991208,1923134.962367479922250,558279.715043970034458,"9",,1923134.962367479922250,558279.715043970034458
-118.83241115538,34.0225652614841,1923118.912094030063599,558284.536859325948171,"10",,1923118.912094030063599,558284.536859325948171
-118.832153908062,34.0224217226452,1923142.538976950105280,558268.418911174987443,"11",,1923142.538976950105280,558268.418911174987443
-118.832182678897,34.0224923807076,1923139.946659989887848,558276.278249940020032,"12",,1923139.946659989887848,558276.278249940020032
-118.832363125293,34.0225245983495,1923123.310677909990773,558279.989799738978036,"13",,1923123.310677909990773,558279.989799738978036
-118.832306095041,34.0226353601986,1923128.679576870054007,558292.231805111048743,"14",,1923128.679576870054007,558292.231805111048743
-118.832278575117,34.0226173556537,1923131.204707500059158,558290.213708646013401,"15",,1923131.204707500059158,558290.213708646013401
-118.832185549727,34.0224742760812,1923139.664891310036182,558274.272293476038612,"16",,1923139.664891310036182,558274.272293476038612
-118.832277440712,34.0225754162035,1923131.270959600107744,558285.560948682948947,"17",,1923131.270959600107744,558285.560948682948947
-118.832100287954,34.0224446696509,1923147.512270089937374,558270.923178097000346,"18",,1923147.512270089937374,558270.923178097000346
-118.832200548176,34.0225332386817,1923138.333820040104911,558280.823849783046171,"19",,1923138.333820040104911,558280.823849783046171
-118.821585519938,34.0145687917816,1924111.490228249924257,557389.347206152044237,"0",,1924111.490228249924257,557389.347206152044237
-118.821668512742,34.0145387857712,1924103.797282309969887,557386.081618812982924,"1",,1924103.797282309969887,557386.081618812982924
-118.821986421411,34.0146306280858,1924074.516530720051378,557396.508799458038993,"2",,1924074.516530720051378,557396.508799458038993
-118.82172478578,34.014499062743,1924098.563527570106089,557381.718055326025933,"3",,1924098.563527570106089,557381.718055326025933
-118.821879530545,34.0144851569648,1924084.257701630005613,557380.292495380039327,"4",,1924084.257701630005613,557380.292495380039327
-118.821625134315,34.0146300700601,1924107.886754130013287,557396.174064954044297,"5",,1924107.886754130013287,557396.174064954044297
-118.82192841103,34.0145274444423,1924079.781142600113526,557385.019915214972571,"6",,1924079.781142600113526,557385.019915214972571
-118.821701967244,34.0144572459262,1924100.633275330066681,557377.062528777052648,"7",,1924100.633275330066681,557377.062528777052648
-118.821722671162,34.0145265738888,1924098.783793820068240,557384.767978333053179,"8",,1924098.783793820068240,557384.767978333053179
-118.821850638892,34.0146298930952,1924087.057584309950471,557396.324719746946357,"9",,1924087.057584309950471,557396.324719746946357
-118.821481405277,34.0144874337721,1924121.033162439940497,557380.244424534961581,"10",,1924121.033162439940497,557380.244424534961581
-118.821636804093,34.0145702111379,1924106.754587159957737,557389.543360179057345,"11",,1924106.754587159957737,557389.543360179057345
-118.821808766425,34.0144831215077,1924090.792082489933819,557380.013281099032611,"12",,1924090.792082489933819,557380.013281099032611
-118.821777518133,34.0144969443491,1924093.690909809898585,557381.522904442972504,"13",,1924093.690909809898585,557381.522904442972504
-118.821747240376,34.01445845569,1924096.452654829947278,557377.230901330942288,"14",,1924096.452654829947278,557377.230901330942288
-118.822041025559,34.0145911182571,1924069.437110449885949,557392.167639777995646,"15",,1924069.437110449885949,557392.167639777995646
-118.821841815769,34.0145758563389,1924087.823536179959774,557390.324331825948320,"16",,1924087.823536179959774,557390.324331825948320
-118.821695320239,34.0145792324414,1924101.357847189996392,557390.588180791004561,"17",,1924101.357847189996392,557390.588180791004561
-118.82160833773,34.0145913485957,1924109.403084400109947,557391.866421737009659,"18",,1924109.403084400109947,557391.866421737009659
-118.821541395013,34.0145089364527,1924115.511620680103078,557382.674776211031713,"19",,1924115.511620680103078,557382.674776211031713
-118.511209754239,34.0212537193409,1952783.840670679928735,557940.783158828970045,"0",,1952783.840670679928735,557940.783158828970045
-118.511713893554,34.0218764875196,1952737.629620230058208,558010.098544319043867,"1",,1952737.629620230058208,558010.098544319043867
-118.511206392651,34.0212978377994,1952784.176038190023974,557945.675271025043912,"2",,1952784.176038190023974,557945.675271025043912
-118.51128341848,34.0212731762693,1952777.047958819894120,557942.975958085968159,"3",,1952777.047958819894120,557942.975958085968159
